Outbound?, Number, Time, Body
0,217,2019-12-20 12:35:56.629132,YES
1,217,2019-12-20 12:35:56.629127,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1215,2019-12-20 12:36:20.694528,YES
1,1215,2019-12-20 12:36:20.694519,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1036,2019-12-20 12:37:02.712818,No
1,1036,2019-12-20 12:37:02.712808,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,210,2019-12-20 12:37:23.977336,No
1,210,2019-12-20 12:37:23.977326,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1195,2019-12-20 12:39:06.991523,No
1,1195,2019-12-20 12:39:06.991518,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1356,2019-12-20 12:39:17.833320,SHUT THE FUCK UP
1,1356,2019-12-20 12:39:17.833315,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1375,2019-12-20 12:40:00.649013,Block me right now
1,1375,2019-12-20 12:40:00.649008,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1121,2019-12-20 12:41:46.120853,No
1,1121,2019-12-20 12:41:46.120848,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1431,2019-12-20 12:41:49.705372,NO
1,1431,2019-12-20 12:41:49.705367,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1326,2019-12-20 12:42:00.252860,Trump is a shit person and a corrupt president. He's been impeached and deserves to be thrown out of office
1,1326,2019-12-20 12:42:00.252851,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1266,2019-12-20 12:43:07.632147,NO
1,1266,2019-12-20 12:43:07.632142,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1334,2019-12-20 12:43:59.753515,Yes
1,1334,2019-12-20 12:43:59.753510,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1110,2019-12-20 12:44:36.823925,What kind of shit is this?
1,1110,2019-12-20 12:44:36.823915,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1110,2019-12-20 12:44:59.863966,Quit stepping

0,1522,2019-12-20 12:46:02.426097,[Auto-Reply]  I'm driving right now - I'll get back to you later.
1,1522,2019-12-20 12:46:02.426092,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1515,2019-12-20 12:47:11.345784,Fuck off!
1,1515,2019-12-20 12:47:11.345774,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,574,2019-12-20 12:49:07.264194,Fuck you
1,574,2019-12-20 12:49:07.264184,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1031,2019-12-20 12:49:36.242178,no
1,1031,2019-12-20 12:49:36.242168,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1677,2019-12-20 12:50:09.726570,MY NIGGA
1,1677,2019-12-20 12:50:09.726565,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1673,2019-12-20 12:50:13.617457,NO
1,1673,2019-12-20 12:50:13.617452,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1689,2019-12-20 12:51:25.603745,YES
1,1689,2019-12-20 12:51:25.603740,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1484,2019-12-20 12:51:54.915525,I just got this text
1,1484,2019-12-20 12:51:54.915520,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1706,2019-12-20 12:52:05.131791,Yes
1,1706,2019-12-20 12:52:05.131781,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1484,2019-12-20 12:52:22.539309,Thinking i'll just ignore it

0,1484,2019-12-20 12:52:36.158256,Yes

0,1746,2019-12-20 12:52:43.756767,No
1,1746,2019-12-20 12:52:43.756762,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1604,2019-12-20 12:52:53.726048,NO
1,1604,2019-12-20 12:52:53.726043,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1725,2019-12-20 12:53:02.063107,Yes
1,1725,2019-12-20 12:53:02.063102,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1474,2019-12-20 12:55:53.073264,No
1,1474,2019-12-20 12:55:53.073254,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1875,2019-12-20 12:56:49.804628,that's random
1,1875,2019-12-20 12:56:49.804623,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,169,2019-12-20 12:57:31.788240,No 

0,1876,2019-12-20 12:57:32.301270,NO
1,1876,2019-12-20 12:57:32.301264,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,169,2019-12-20 12:57:38.532127,Worst president we've ever had 

0,169,2019-12-20 12:57:50.733724,Ruined the lives of thousands

0,169,2019-12-20 12:58:03.757590,Crazy big boss man scaring everyone into doing his deed

0,300,2019-12-20 12:58:21.143873,"No
"
1,300,2019-12-20 12:58:21.143868,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,243,2019-12-20 12:59:41.529840,Stop
1,243,2019-12-20 12:59:41.529830,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,336,2019-12-20 12:59:52.791703,Fuck off
1,336,2019-12-20 12:59:52.791696,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,679,2019-12-20 13:00:46.759558,fuck you mate

0,1827,2019-12-20 13:01:06.725933,Stop
1,1827,2019-12-20 13:01:06.725927,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,241,2019-12-20 13:02:12.479074,Are you kidding. No he's a jackass 
1,241,2019-12-20 13:02:12.479069,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1855,2019-12-20 13:02:23.279756,YES
1,1855,2019-12-20 13:02:23.279746,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1885,2019-12-20 13:02:58.560624,No
1,1885,2019-12-20 13:02:58.560615,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1363,2019-12-20 13:06:45.172224,no
1,1363,2019-12-20 13:06:45.172215,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1059,2019-12-20 13:10:53.084317,Get fucked 

0,576,2019-12-20 13:11:36.705403,YES 
1,576,2019-12-20 13:11:36.705398,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,94,2019-12-20 13:13:47.466581,No
1,94,2019-12-20 13:13:47.466572,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1672,2019-12-20 13:16:06.018610,No
1,1672,2019-12-20 13:16:06.018605,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1005,2019-12-20 13:21:19.300893,No
1,1005,2019-12-20 13:21:19.300883,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1576,2019-12-20 13:25:39.411246,Yes
1,1576,2019-12-20 13:25:39.411241,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1724,2019-12-20 13:26:00.035989,Go away 
1,1724,2019-12-20 13:26:00.035985,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1552,2019-12-20 13:27:00.553727,No. Fuck off
1,1552,2019-12-20 13:27:00.553721,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,162,2019-12-20 13:55:04.425589,Yes
1,162,2019-12-20 13:55:04.425584,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1512,2019-12-20 14:03:38.813889,No
1,1512,2019-12-20 14:03:38.813884,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,640,2019-12-20 14:13:09.582990,NO
1,640,2019-12-20 14:13:09.582985,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1731,2019-12-20 14:13:25.758259,????E02
1,1731,2019-12-20 14:13:25.758254,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1731,2019-12-20 14:13:30.672980,????E02

0,1457,2019-12-20 14:13:49.757398,Yes 
1,1457,2019-12-20 14:13:49.757392,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1247,2019-12-20 14:14:33.139011,Love trump.   Voting for him again!!!!!!👍
1,1247,2019-12-20 14:14:33.139006,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,14,2019-12-20 14:29:03.879822,No
1,14,2019-12-20 14:29:03.879817,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,368,2019-12-20 14:39:48.706379,Yes
1,368,2019-12-20 14:39:48.706375,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,918,2019-12-20 14:43:16.952412,Go away loser clown 🤡
1,918,2019-12-20 14:43:16.952407,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,345,2019-12-20 14:48:35.618339,NO
1,345,2019-12-20 14:48:35.618335,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
